Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
2ма01ал92,,,1,,,,1,,,,,,
2ма01ал97,,,,,,,1,,,,,,
2ма01ан01,,,,,,,,,,,1,,
2ма01ви88,,,,,1,,,,,,,,
2ма01ви91,,,,,,,1,,,,,,
2ма01га71,2,,,,,,,,,,,,
2ма01га98,,,,,1,,,,,,,,
2ма01ек90,,,,,,1,,,,,,,
2ма01ек94,,,,,,,2,,,,,,
2ма01ел78,,,1,,,,,,,,,,
2ма01ир85,,,,,,1,,,,,,,
2ма01ир91,,,,,,,,2,,,,,
2ма01ка96,,,,,,,,,,1,,,
2ма01ла99,,,,,1,,,,,,,,
2ма01ма74,,,,,1,,,,,,,,
2ма01на59,,,,,,,5,,,,,,
2ма01на80,,,2,,,,2,,,,,,
2ма01ол86,,,,,,1,,,,,,,
2ма01та81,,,,,1,,2,,,,,,
2ма01юл78,,,,,,,1,,,,,,
2ма01юл96,,,,,1,,,,,,,,
2ма02ал95,,,,,4,,,,,,,,
2МА02ГА65,,,,,,,,,,,,,
2ма02ев90,,,,,1,,,,,,,,
2ма02ек89,,,6,,,,,,,,,,
2ма02ин70,,,,,1,,,,,,,,
2ма02ин79,,,,,1,,,,,,,,
2ма02ин93,,,,,,,,4,,,,,
2ма02ир00,,,1,,,,3,,,,,,
2ма02ир92,,,1,,,,1,,,,,,
2ма02ма85,,1,,,,,,,,,,,
2ма02на79,,,,,,,,,,,,,
2МА02НА80,,,,,,1,,,,,,,
2ма02на97,,,1,,,,,,,,,,
2МА02ОЛ82,,,,,,,,,,,,,
2ма02ол91,,,1,,,,,,,,,,
2МА02ПО99,,,2,,,,,,,,,,
2ма02св89,,,,,,1,,,,,,,
2ма03ва02,,,,,,,2,,,,,,
2ма03ва63,,,,,,,,,,,,,
2ма03га92,,,2,,,,8,,,,,,
2ма03ев87,,,,,,2,,,,,,,
2ма03ир83,,,,,,,2,,,,,,
2ма03ир97,,,,,,,,,1,,,,
2ма03ка80,,,,,,,,,,1,,,
2ма03кл88,,,,,3,,,,,,,,
2ма03кл89,,,,,1,,,,,,,,
2ма03кл90,,,,,,,,,1,,,,
2МА03НА70,,,,,,,,,,,,,
2МА03НА79,,,,,,,,,,,,,
2ма03на80,,,1,,,,2,,,,,,
2ма03ни81,,,,,,,,1,,,,,
2ма03св84,,,,,,,,,,1,,,
2ма03св88,,,,,,,,,,,1,,
2ма03та75,,,,,,,,,1,,,,
2ма03та90,,,,,,1,,,,,,,
2ма04ал71,,,,,,,,,,1,,,
2ма04ан05,,,,,,,,,,,2,,
2ма04ан85,,2,,,,,,,,,,,
2МА04ВИ12,,,,,,,,,,,,,
2ма04ев00,,,,,,,,,3,,,,
2ма04ел79,,,,,,,,1,,,,,
2ма04ел90,,,,,,,3,,,,,,
2ма04ин02,,,,,,,1,,,,,,
2ма04ли92,,,,,,1,,,,,,,
2ма04ол85,,,,,,1,,,,,,,
2ма04сн89,,,2,,,,,,,,,,
2ма04ул91,,1,,,,,,,,,,,
2ма04ян93,,,,,,,1,,,,,,
2ма05ан03,,,,,,,,,1,,2,,
2МА05АН91,,,,,,,,,,,,,
2ма05ел83,,1,,,,,,,,,,,
2ма05кр95,,,,,,,,,,,,,
2МА05ЛА80,,,,,,,,,,,,,
2ма05ма80,,,,2,,,,,,,,,
2ма05на76,,,,,,,,,,,,,
2МА05НА81,,,,,,,,,,,,,
2ма05на88,,,,,,,,1,,,,,
2ма05на91,,,,,,2,,,,,,,
2ма05та87,,,,,1,,,,,,,,
2ма06ал79,,,,,1,,,,,,,,
2ма06ал89,,,,,1,,,,,,,,
2МА06ЗО59,,,,,,,,,,,,,
2МА06ИН63,,,,,,,,,,,,,
2ма06на83,,,,,,,,1,,,,,
2ма06на99,,,,,,,3,,,,,,
2МА06ОК80,,,,,,,,,,,,,
2ма06ол85,,,,,1,,,,,,,,
2ма06са05,,,,,,,,,,,,,
2ма06св87,,,,,,,,1,,,,,
2МА06СВ90,,,,,,,,,,,,,
2ма06та81,,,,,,,1,,,,,,
2МА06ТА83,,,,,,,,,,,,,
2ма07ви03,,,,,,,,,,,,,
2МА07ГА74,,,,,,,,,,,,,
2ма07ди82,,,,,,1,,,,,,,
2ма07ди97,,,,,,,2,,,,2,,
2ма07ек04,,,,,,,,,,,2,,
2ма07ек75,,,,,,,,,2,,,,
2ма07ек82,,,,,1,,,,,,,,
2ма07ел00,,,,,2,,,,,,,,
2ма07ил84,,2,,,,1,,,,,,,
2ма07ин89,,,,,1,,,,,,,,
2ма07ма77,,,,,,2,,,,,,,
2ма07на00,,,,,,,1,,,,,,
2ма07ол81,,,,,,,1,,,,,,
2ма07ол83,,,,,,,1,,,,,,
2ма07ол90,,,,,1,,,,,,,,
2ма08ан86,1,,,,,,,,,,,,
2ма08бо80,,,,,,,,,2,,,,
2ма08га80,,,,,,,,,1,,,,
2ма08га93,,,,,1,,,,,,,,
2ма08ге95,,,2,,,,,,,,,,
2ма08ек81,,,,,,1,,,,,,,
2ма08ил85,,,,,,,,,,,,,
2ма08ир83,,,,,,,,,,,,,
2ма08на79,,,,,1,,,,,,,,
2ма08на84,,,,,,,1,,,,,,
2ма08по80,,,,,,,,,1,,,,
2ма08св92,,,,,,,,,,,,2,
2ма09ал02,,,1,,,,1,,,,,,
2ма09ал99,,,,,1,,,,,,,,
2ма09ви90,,,,,,,,,,,,,
2ма09ек91,,,,,,,,,2,,,,
2ма09ил02,,,,,,2,,,,,,,
2ма09ир63,,,,,,,,,,,,,
2ма09на86,,,,,1,,,,,,,,
2ма09на87,,,,,1,,,,,,,,
2ма09ол86,,,,,1,,,,,,,,
2ма09св04,,,,,,,1,,,,,,
2МА09ТА81,,,,,,,,,,,,,
2ма09та90,,,,,,,,1,,,,,
2ма10ан95,,,1,,,,2,,,,,,
2ма10ан96,,,,,,,,,7,,,,
2ма10ве92,2,,,,,,,,,,,,
2ма10ви81,,,,,,,3,,,,2,,
2МА10ВИ88,,,,,,,1,,,,,,
2ма10вл89,,,,,,1,,,,,,,
2МА10ЕК85,,,,,,,,,,,,,
2ма10ек90,,,,,1,,,,,,,,
2ма10ел81,,,,,,,,1,,,,,
2ма10зо91,,,,,1,,,,,,,,
2ма10ир89,,,,,1,,,,,,,,
2ма10ки91,,,,,,,,,,1,,,
2ма10кр89,,,,,1,,,,,,,,
2МА10МИ82,,,,,,,,,1,,,,
2ма10на80,,,,,1,,,,,,,,
2ма10на82,,,,,1,,,,,,2,,
2ма10на91,,,,,1,,,,,,,,
2ма10ол81,,,,,,,,,,,,,
2ма10ол84,,,,,1,,,,,,,,
2МА10ПЕ64,,,,,,,,,,,,,
2ма10ри93,,1,,,,,,,,,,,
2ма10юл72,,,,,,,2,,,,,,
2ма10ян95,,1,,,,,,,,,,,
2ма11ан84,,,,,,,2,,,2,,2,
2ма11ва00,,,,,,,,,,,1,,
2ма11ва93,,,,,,,1,,,,,,
2ма11ди96,,,2,,,,,,,,,,
2ма11дм96,,,,,,,3,,,,,,
2ма11ел80,,,,,,,,2,,,,,
2МА11ЗИ86,,,3,,,,2,,,,,,
2ма11кр75,,,,,,1,,,,,,,
2ма11ма78,,,,,,1,,,,,,,
2ма11ма95,,,,,,,1,,,,,,
2ма11ма99,,,,,,,,,,,,,3
2ма11ни99,,,,,,4,,,,,,,
2ма11ол84,,,,,,,,,,1,,,
2ма11св91,,,2,,,,2,,,,,,
2МА11ЮЛ83,,,,,,,,,,,,,
2ма12ал71,,,,,1,,,,,,,,
2ма12ал79,,,,,1,,,,,,,,
2ма12ан80,,1,,,,,,,,,,,
2ма12ан82,,,,,1,,,,,,,,
2ма12ан99,,,,,,,,,1,,,,
2ма12ек90,,1,,,,,,,,,,,
2ма12ир86,,1,,,,,,,,,,,
2ма12ир87,,,,,,,,,,,,,
2ма12ир88,,1,,,,,,,,,,,
2ма12кр88,,1,,,,,,,,,,,
2ма12кс87,,,,,,5,,,,,,,
2ма12ма82,,,,,1,,,,,,,,
2ма12ма90,,,,,,2,,,,,,,
2ма12на89,,,,,1,,,,,,,,
2ма12на99,,,,,1,,,,,,,,
2ма12ол86,,1,,,,,,,,,,,
2ма12ол96,,,,,,,,,1,,,,
2ма12ол97,,,,,1,,,,,,,,
2ма12св91,,,,,,,1,,,,,,
2ма12св96,,,,,,1,,,,,,,
2ма13ве01,,,,,,,,,,,1,,
2ма13ве02,,,1,,,,,,,,,,
2ма13ви99,,1,,,,1,,,,,,,
2ма13ди82,,,,,,,2,,,,,,
2МА13ЕЛ87,,,,,,,,,,,,,
2ма13жа88,,,,,1,,,,,,,,
2ма13зи89,,,,,1,,,,,,,,
2ма13ми83,,,,,,,,,5,,,,
2ма13на03,,,,,,,,1,,,,,
2ма13на91,,,,,,1,,,,,,,
2ма13ок64,,,2,,,,,,,,,,
2ма13ок74,,,1,,,,,,,,,,
2ма13ок84,,,1,,,,,,,,,,
2ма13по92,,,1,,,,4,,,,,,
2ма13ра72,,,,,,1,,,,,,,
2ма13св76,,,,,,,,,,,,,3
2ма13та88,,,,,,,,1,,,,,
2ма13юл86,,,,,,,1,,,,,,
2ма13ян96,,1,,,,,,,,,,,
2ма14ал81,,,,,,1,,,,,,,
2ма14ва76,,,,,,,5,,,,,,
2ма14ек93,2,,,,,,,,,,,,
2ма14ел70,,,2,,,,1,,,,,,
2ма14ел83,,,1,,,,,,,,,,
2ма14ир90,,,,,,,,,,5,,,
2ма14ма97,,,,,,,1,,,,,,
2ма14на82,,,,,1,,,,,,,,
2ма14ни89,,,,,,1,,,,,,,
2МА14ОК79,,,,,,,,,,,,,
2ма14ол74,,,,,,,,,,2,,,
2ма14ри88,,,,,,,,,1,,,,
2ма14св91,,,,,1,,,,,,,,
2ма14се90,,,,,,1,,,,,,,
2МА14ТА64,,,,,,,,,,,,,
2ма14та76,,,,,,,,,,,,,
2ма14та94,,,,,,,,,1,,,,
2ма14эв04,,,,,,,,,,,,,
2ма14эл79,,,,,,,,,1,,,,
2ма14юл64,,,,,,,,,1,,,,
2ма14ян78,,1,,,,,,,,,,,
2ма15ан93,,,,,,,,,8,,,,
2ма15ан95,,,,,1,,,,,,,,
2ма15ве72,,,,,,,,,1,,,,
2ма15де90,,,1,,,,1,,,,,,
2ма15ек95,,,,,,,,,,,1,,
2ма15ел02,,,1,,,,1,,,,,,
2МА15ИР67,,,,,,,,,,,,,
2ма15на80,,,,,,,,,2,,,,
2ма15на90,,,,,1,,,,,,,,
2МА15ОК80,,,,,,,,,,,,,
2ма15ол00,,,1,,,,4,,,,,,
2ма15ол90,,,,,1,,,,,,,,
2ма15ол92,,,,,1,,,,,,,,
2ма15юл73,,,,,1,,,,,,,,
2МА16АЛ53,,,,,,,,,,,,,
2ма16ал84,,1,,,,1,,,,,,,
2ма16ан02,,,,,,,,,1,,,,
2ма16ан69,2,,,,3,,,,,,,,
2ма16ан79,,,,,3,,,,,,,,
2ма16ан89,1,,1,,5,,,,,,,,
2ма16ек97,,,,,,,,,,,,,
2ма16ел00,,,,,,2,,,,,,,
2ма16ин91,,,,,,,1,,,,,,
2ма16ок91,,,,,3,,,,,,,,
2ма16св80,,,,,1,,,,,,,,
2ма17ал01,,,,,2,,,,,,,,
2ма17ал70,,,4,,,,,,,,,,
2ма17ан78,,,,,,,,,,,,,
2ма17ан97,,,,,,,6,,,,,,
2ма17ва94,,,,,,,,,,1,,,
2ма17ек03,,,,,,,,,,,,,
2ма17ек73,,,2,,,,4,,,,,,
2ма17ек88,,,,,,,,,,1,,,
2ма17ек89,,,,,,,,,,1,,,
2ма17ек92,,1,,,,,,,,,,1,
2ма17ел86,,,2,,,,2,,,,,,
2ма17ир00,,,,,,,1,,,,,,
2ма17ир89,,,,,,,,,,1,,,
2МА17ИР90,,,,,,,,,1,,,,
2ма17ли00,,,2,,,,,,,,,,
2ма17лю88,,,,,,,2,,,,,,
2ма17ма83,,,,,,,,,,,,,
2ма17ма93,,1,,,,,,,,,,,
2ма17на94,,,,,,,,,4,,,,
2ма17ок92,,,,,,1,,,,,,,
2ма17св85,,1,,,,,,,,,,,
2МА17СВ88,,,,,,,,,,,,,
2ма17св91,,,,1,,,,,,,,,
2ма17св96,,,3,,,,8,,,,,,
2ма17та87,,,1,,,,3,,,,,,
2ма17та91,,,,2,,,,,,,,,
2МА17ШИ77,,,,,,,,,,,,,
2ма17юл83,,,,,,,,,,,1,,2
2ма17юл99,,,,,,,1,,,,,,
2ма18ан83,,,,,,,,,,,,2,
2ма18ан89,,,,,,,1,,,,,,
2ма18ан98,,,,,,,1,,,,,,
2ма18ва06,,,,,,,,,,,,,
2ма18ев81,,,,,2,,,,,,,,
2ма18ел89,,,2,,,,1,,,,,,
2ма18кр73,,,,,,,,,,,2,,2
2ма18ми82,,,,,,1,,,,,,,
2ма18ми84,,,,,,1,,,,,,,
2ма18ол85,,1,,,,1,,,,,,,
2ма18со91,,,,,,,2,,,,,,
2ма18та79,,,,,,1,,,,,,,
2ма19ан02,,,,,,,,,,,3,,
2ма19ан84,,,,,,,,,,,,,
2ма19ан90,,,,,1,,,,,,,,
2ма19ва90,,,,,,,2,,,,,,
2ма19ве91,,,2,,,,2,,,,,,
2ма19вл90,,,2,,,,1,,,,,,
2ма19га82,,,3,,,,1,,,,,,
2ма19ел96,,,,,,,,,2,,,,
2ма19ир89,,,1,,,,1,,,,,,
2ма19ма89,,,2,,,,,,,,,,
2ма19ми03,,,,,3,,,,,,,,
2ма19на01,,,,,3,,,,,,,,
2ма19ол80,,,1,,,,1,,,,,,
2ма19ол89,,,,,,,,,,,,,
2МА19ПИ83,,,,,,,,,,,,,
2ма19св84,3,,,,,,,,,,,,
2ма19св86,,,,,,,,1,,,,,
2ма19та90,,,,,,,1,,,,,,
2ма20ал87,,,,,,,,,,,,2,
2ма20ал88,,,,,2,,,,,,,,
2ма20ал89,,,,,,,,,,,1,2,
2ма20га72,,,,,,,1,,,,,,
2ма20ел87,,,,,,,,,,1,,,
2ма20ир98,,,,,,,,,6,,,,
2ма20ли84,,1,,,,,,,,,,,
2ма20на01,,2,,,,,,,,,,,
2ма20ок79,,1,,,,3,,,,,,,
2ма20ол86,,,,,,,2,,,,,,
2ма20ол94,2,,,,,,,,,,,,
2ма20св91,,,,1,,,,,,,,,
2МА20ТА92,,,,,,,,,,,,,
2ма21ал78,,,,,,7,,,,,,,
2Ма21Ан87,,,,,,,,,,,2,,
2ма21га94,,,,,,,1,,,,,,
2ма21да00,,,,,,,,,8,,,,
2ма21ел84,,,,,2,,,,,,,,
2ма21кр04,,,,,,,,,,,,,
2МА21НА63,,,,,,,,,,,,,
2ма21на67,2,,,,,,,,,,,,
2ма21на90,,,,,,,,2,,,,,
2ма21ол90,,1,,,,1,,,,,,,
2ма21ол98,,,,,1,,,,,,,,
2ма21ри90,,,,,,,1,,,,,,
2ма21ро86,,,,,,,,1,,,,,
2ма21св93,,,,,,,1,,,,,,
2ма21св94,,,,,,,,1,,,,,
2ма21сн88,,,,,,,1,,,,,,
2ма22ал66,,,,,,,,,,,,,
2ма22ва80,,,,,2,,,,,,,,
2МА22ВЕ85,,,,,,,,,,,,,
2ма22га84,,,,,,,,,,1,,,
2МА22ЕЛ81,,,,,,,,,,,,,
2ма22кр82,,1,,,,3,,,,,,,
2МА22КС82,,,,,,,,,,,,,
2ма22ма80,,,,,1,,,,,,,,
2ма23ал86,,,,,,,2,,,,,,
2ма23ел90,,,,,,,,,3,,,,
2ма23ин88,,,2,,,,,9,,,,,
2ма23ир80,,,,,,,,,,,,,
2ма23ма93,,2,,,,1,,,,,,,
2ма23ма96,,,,,,1,,,,,,,
2МА23НА78,,,,,,,,,,,,,
2ма23на79,,,,,,,,,,,,,
2ма23ни92,,,2,,,,2,,,,,,
2ма23св98,,,1,,,,2,,,,,,
2МА23ТА81,,,,,,,,,,,,,
2ма24ва87,,,,,1,,,,,,,,
2ма24ел84,,,,,2,,,,,,,,
2ма24ел91,,,,,,1,,,,,,,
2ма24ин99,,,,2,,,,,,,,,
2ма24кр88,,,,,1,,,,,,,,
2МА24ЛИ81,,,,,,,,,,,,,
2ма24ма01,,,,,,,,,,,,,
2ма24ол83,,,1,,,,4,,,,,,
2ма24ри94,,,,,,1,,,,,,,
2ма24св94,,,1,,,,5,,,,,,
2ма24та90,9,,,,,,,,,,,,
2ма25ан85,,,,,,,1,,,,,,
2ма25га88,,,,,,1,,,,,,,
2ма25га93,4,,,,4,,1,,,,,,
2ма25да90,,,1,,1,,3,,,,,,
2ма25до90,,,1,,,,3,,,,,,
2МА25ЕК02,,,,,,,,,,,,,2
2МА25ЕК86,,,,,,1,,,,,,,
2МА25ЕК99,,,,,,,,,,,,,
2МА25ЗМ73,,,,,,,,,,,,,
2ма25ми04,,,,,,,,,2,,1,,
2МА25НА78,,,,,,,,,,,,,
2МА26ВА80,,,,,,,,,,,,,
2ма26ел90,2,,,,2,,,,,,,,
2ма26ир02,,,1,,,,,,,,,,
2ма26ло05,,,,,,,,,,,,,
2ма26на94,,,,,,,,,,,2,,
2ма26ру94,,,1,,,,3,,,,,,
2ма26се89,,,,,,4,,,,,,,
2ма26се90,,,,,,1,,,,,,,
2ма26сн73,,1,,,,,,,,,,,
2ма27ви99,,,,,,2,,,,,,,
2ма27да93,,,2,,,,1,,,,,,
2ма27ди95,,,,,,,1,,,,,,
2ма27ин76,,2,,,,,,,,,,,
2ма27ир81,1,,,,,,,,,,,,
2ма27кр76,,2,,,,1,,,,,,,
2МА27НИ73,,,,,,,,,,,,,
2ма27ол86,,,,,,,2,,,,,,
2ма27ол87,,,,,1,,,,,,,,
2ма27св89,,,,,,1,,,,,,,
2ма27со98,2,,,,,,,,,,,,
2ма27юл80,,,,,,1,,,,,,,
2ма27юл81,,,,,,1,,,,,,,
2ма27юл82,,,,,,1,,,,,,,
2ма28ви89,1,,,,,,,,,,,,
2ма28да84,,,,,1,,,,,,,,
2ма28да89,,,,,2,,,,,4,,,
2ма28да99,,,,,1,,,,,,,,
2МА28ЕК85,,,,,,,,,,,,,
2ма28жа78,,,,,1,,,,,,,,
2ма28жа88,,,,,1,,,,,,,,
2ма28жа98,,,,,1,,,,,,,,
2ма28ир83,,,,,1,,3,,,,,,
2МА28НА84,,,,,,,,,,,,,
2ма28св91,,,,,,,1,,,,,,
2ма28та77,,1,,,,1,,,,,,,
2ма28юл86,,1,,,,,,,,,,,
2ма29ан82,,,,,,3,,,,,,,
2ма29ек04,,,,,,,,,,,,,
2ма29ек92,,,,,1,,,,,,,,
2ма29ир80,,,,,4,,,,,,,,
2ма29на80,,1,,,,,,,,,,,
2МА29СВ67,,,,,,,,,,,,,
2ма29св90,,1,,,,3,,,,,,,
2ма29св91,,,,,,1,,,,,,,
2ма30ан88,,1,,,,,,,,,,,
2ма30ан91,,,,,1,,,,,,,,
2ма30ва77,,,1,,,,,,,,,,
2ма30ви91,,,,,1,,,,,,,,
2ма30га87,,,2,,,,,,,,,,
2ма30ев75,,,,,,1,,,,,,,
2ма30ел02,,,1,,,,2,,,,,,
2МА30ЕЛ78,,,,,,,,,4,,,,
2ма30ел90,,,,,1,,,,,,,,
2ма30ин74,,,,,,1,,,,,,,
2ма30ир80,,2,,,,4,,,,,,,
2ма30ир90,,,,,,,,2,,,,,
2ма30ки77,,,,,,5,,,,,,,
2МА30ЛЮ84,,,,,,,,,,,,,
2МА30НА72,,,,,,,,,,,,,
2ма30ок91,,,1,,,,,,,,,,
2ма30ок92,,,1,,,,,,,,,,
2ма30ол80,,,,,1,,,,,,,,
2ма30та99,,,,,,,,,1,,,,
2ма30эл01,,,,,1,,,,,,,,
2ма30юл91,,,1,,,,,,,,,,
2ма31ал97,,,1,,,,3,,,,,,
2ма31ва90,,,,,2,,,,,,,,
2МА31ВЕ53,,,,,,,,,,,,,
2ма31ев88,,,,,,3,,,,,,,
2МА31ТА82,,,,,,,,,,,,,
2МА31ТА83,,,,,,,,,,,,,
2ме19ол80,,,1,,,,,,,,,,
2ме22ан85,,,1,,,,1,,,,,,
2ми02ин89,,,1,,,,2,,,,,,
2ми03ир00,,,,,,,4,,,,,,
2ми04ал91,,,,,,,3,,,,,,
2ми04ни93,,,,,,,,,1,,,,
2ми04ол89,,,1,,,,3,,,,,,
2ми05ир76,,1,,,,,,,,,,,
2ми06ва00,,,,,1,,,,,,,,
2ми06ва94,,,,,1,,,,,,,,
2ми06св87,,,,,,,,1,,,,,
2ми07ек85,,,,,,,1,,,,,,
2ми07св77,,1,,,,,,,,,,,
2ми09та71,,,,,,,,,,,,,
2ми13ро86,,,,,,,,1,,,,,
2ми14ел01,,,1,,,,,,,,,,
2ми14та85,,,,,,,,2,,,,,
2ми15на91,,,,,,1,,,,,,,
2ми16ан94,,,,,1,,,,,,,,
2ми17та93,,1,,,,6,,,,,,,
2ми19ва81,,,,,,,,,,1,,,
2ми19ел01,,,1,,,,,,,,,,
2ми21св88,,,,,3,,,,,,,,
2ми23ел70,,3,,,,,,,,,,,
2ми23кс01,,,,,1,,,,,,,,
2ми25ни92,,,,,,3,,,,,,,
2ми27эл93,,,,,,,2,,,,,,
2ми29кс90,,,1,,,,,,,,,,
2на01ви84,,,,2,,,,,,,,,
2на01га93,,,,,,,,,,1,,,
2на01да00,,,,,4,,,,,,,,
2на01да89,,,,,,,2,,,,,2,
2на01ек83,,,,,2,,,,,,,,
2на01ек98,,,,,,,1,,,,,,
2на01ел78,,,2,,,,2,,,,,,
2на01ир77,,,,,,,,,,,,,
2на01ир86,,,1,,,,,,,,,,
2на01ир92,,,1,,,,,,,,,,
2на01ир93,,,,,,,1,,,,,,
2на01ир99,,,3,,,,2,,,,,,
2на01ма89,,,,,1,,,,,,,,
2на01на82,,1,,,,,,,,,,,
2на01ни90,,1,,,,,,,,,,,
2на01ни91,,1,,,,,,,,,,,
2на01ол81,,,,,,,,,,,,,
2на01ра02,,,1,,,,1,,,,,,
2на01ра84,,,,,1,,,,,,,,
2на01св77,,,,,,,,,,1,,,
2на01св81,,,,,,,,,,1,,,
2на01св85,,,1,,,,1,,,,,,
2на01св87,,,,,,,,,,,1,2,
2на01та82,,,,,,,1,,,,,,
2на01та89,,,,,,,2,,,,,,
2на01та90,,,,,,,,,,10,,,
2на01та92,,,,,1,,,,,,,,
2на01юл86,,,,,,,,1,,,,,
2НА01ЯН84,,,,,,,,,,,4,,
2НА02АЛ06,,,,,,,,,,,,,1
2на02ал84,,,,,1,,,,,,,,
2на02ан82,,,,,,2,,,,,,,12
2на02ан96,,,,,,,,,,,1,,
2на02ве88,,,,,5,,,,,,,,
2на02ве96,,,,,1,,,,,,,,
2на02ви96,,,,,4,,,,,,,,
2на02га79,,,,,,,,,,3,,,
2на02зо84,,,2,,,,1,,,,,,
2на02ин90,,,1,,,,1,,,,,,
2на02ир83,,2,,,,,,,,,,,
2на02ир92,,,,,,,1,,,,,,
2на02ка90,,,,,,2,,,,,,,
2на02ка93,,,,,,,1,,,,,,
2на02ма05,,,,,,,,,,,,,
2на02на02,,,1,,,,,,,,,,
2на02на99,,,,,,,,,,,,,1
2НА02ОЛ87,,,,,,,,,,,,,
2на02св84,,,,,,,,,,2,,,
2на02та75,,2,,,,,,,,,,,
2на02юл81,,,,,,,,,,,,,
2на02юл96,,,,,,,1,,,,,,
2на03ва84,,1,,,,,,,,,,,
2на03ве87,,,1,,2,,3,,,,,,
2на03ве90,,,3,,,,,,,,,,
2НА03ВИ86,,,,,,,,,,,,,
2на03ви87,,,,,1,,,,,,,,
2НА03ВИ90,,,,,,,1,,,,,,
2на03да88,,,,,,2,,,,,,,
2на03ел86,,,2,,,,,,,,,,
2на03ир02,,,,,,,1,,,,,,
2на03ир85,,,,,,,,,,1,,,
2на03ир87,,2,,,,,,,,,,,
2на03кл01,,,,,,,,1,,,,,
2на03кр83,,,,,2,,,,,,,,
2на03ма82,,,,,,,,,4,,,,
2на03ма89,,,,,2,,,,,,,,
2на03ни90,,,1,,,,,,,,,,
2на03ок92,,,,,1,,3,,,,,2,
2на03ол82,,,,,,,,,,6,,,
2на03ол85,,,,,2,,,,,,,,
2на03св91,,,1,,,,1,,,,,,
2на03сн90,,,,,4,,,,,,,,
2НА03ЮЛ88,,,,,,,,,,,,,
2на03юл96,,,,,,,1,,,,,,
2на03юл98,,,,,,,4,,,,,,
2на04ал90,,,,,,,,1,,,,,
2на04ан84,,,,,1,,,,,,,,
2НА04АН94,,,,,,,,,,,,,
2НА04ВИ76,,,,,,,,,5,,,,
2на04да05,,,,,,,,,,,,,
2на04ев00,,,,,,,,,1,,,,
2на04ек89,1,,,,,,,,,,,,
2на04ел02,,,,,,,,,1,,,,
2на04ел88,,,,,,,3,,,,,,
2на04ел96,,,1,,,,,,,,,,
2на04жа92,,,1,,,,2,,,,,,
2на04лю85,,,,,,1,,,,,,,
2на04ма90,,,,,,,,,,2,,,
2на04ма92,,,1,,,,1,,,,,,
2на04ми80,,1,,,,1,,,,,,,
2НА04НА94,,,,,,,,,,1,,,
2на04на97,,,2,,,,1,,,,,,
2на04ни71,,,,,,2,,,,,,,
2на04ок00,,,2,,,,1,,,,,,
2на04ок80,,,,,1,,,,,,,,
2на04ол74,,,,,,,,,,4,,,
2на04ол85,1,,,,,,,,,,,,
2на04ра84,,,,,,,,1,,,,,
2на04ри89,,,,,,1,,,,,,,
2НА04СВ75,,,,,,,,,,,,,
2на04св94,,,,,,,,,1,,,,
2на04та68,,,,,3,,,,,,,,
2на04ул91,,,,,,3,,,,,,,
2на05ве02,,,2,,,,1,,,,,,
2на05ви90,,,,,,1,,,,,,,
2на05да93,1,,,,1,,,,,,,,
2на05ек89,,,1,,,,,,,,,,
2на05ир72,,,,1,,,,,,,,,
2на05ла89,,,,,1,,,,,,,,
2на05ма00,,,,,,4,,,,,,,
2на05на69,,,,,,1,,,,,,,
2на05на84,,,,,,,,,3,,,,
2на05на90,,1,,,,4,,,,,,,
2на05ни93,,1,,,,,,,,,,,
2НА05ОК80,,,,,,,,,,,,,
2на05св87,,,,,,1,,,,,,,
2на05св88,,,,,,1,,,,,,,
2на05со96,2,,,,3,,,,,,,,
2на06ал74,,2,,,,2,,,,,,,
2на06ан01,,,,,,,1,,,,,,
2на06ан80,,,,,,,,1,,,,,
2на06ан89,,,,,1,,,,,,,,
2на06ан97,,,,,,,,,1,,2,,
2НА06ВА58,,,,,,,,,,,,,
2на06ви00,,,,,1,,,,,,,,
2на06да03,,,,,,,,,1,,2,,
2на06да92,,,,,,1,,,,,,,
2на06ел89,,,,,,1,,,,,,,
2НА06ИР83,,,,,,,,,,,,,
2на06ир98,,,,,,,,1,,,,,
2НА06ЛА80,,,,,,,,,,,,,
2НА06МА73,,,,,,,,,,,,,
2на06ма90,,,,,,1,,,,,,,
2на06ма98,,,,,1,,,,,,,,
2НА06ОК80,,,,,,,,,,,,,
2на06ол98,,,,,,,,1,,,,,
2на06св78,,,,,1,,,,,,,,
2на06св80,,,,,,,,,1,,,,
2на06св85,,,,,1,,4,,,,,,
2на06св86,,,,,,,,,1,,,,
2на06се89,,,,,,,,,,2,,,
2на06се98,,,,,,,,,,6,,,
2на07ал04,,,,,,,,,1,,,,
2на07ал90,1,,,,,,,,,,,,
2на07ал91,,,,,,,,,,1,,,
2на07ан02,,,2,,,,1,,,,,,
2на07ви89,,,,3,,,,,,,,,
2на07ви90,,,,,1,,3,,,,,,
2на07да87,,,,,,,,,2,,2,,
2на07ев89,,,,,,,2,,,,,,
2на07ел87,,,2,,,,1,,,,,,
2на07ел97,,1,,,,3,,,,,,,
2на07зо77,1,,,,,,,,,,,,
2на07ин96,,,,,,,1,,,,,,
2на07ир78,,,,,,,,,,,,,
